link	run_acc_sra	sampid_assigned_for_bioinf	pop	identifiers_biosamp	infraspecies_biosamp	read_type_sra	total_number_reads_sra	total_reads_written_to_final_fastq
PRJNA477007_Paralichthys-dentatus	SRR7402300	sample190	dummy	BioSample: SAMN09463536; Sample name: PADE14_037; SRA: SRS3440541		SINGLE	218823	214949
PRJNA477007_Paralichthys-dentatus	SRR7402301	sample191	dummy	BioSample: SAMN09463535; Sample name: PADE14_036; SRA: SRS3440542		SINGLE	206173	202421
PRJNA477007_Paralichthys-dentatus	SRR7402302	sample192	dummy	BioSample: SAMN09463534; Sample name: PADE14_035; SRA: SRS3440540		SINGLE	307963	302273
PRJNA477007_Paralichthys-dentatus	SRR7402303	sample193	dummy	BioSample: SAMN09463533; Sample name: PADE14_034; SRA: SRS3440539		SINGLE	318085	312109
PRJNA477007_Paralichthys-dentatus	SRR7402304	sample194	dummy	BioSample: SAMN09463532; Sample name: PADE14_045; SRA: SRS3440538		SINGLE	403928	396818
PRJNA477007_Paralichthys-dentatus	SRR7402305	sample195	dummy	BioSample: SAMN09463578; Sample name: PADE14_096; SRA: SRS3440537		SINGLE	254202	234844
PRJNA477007_Paralichthys-dentatus	SRR7402306	sample196	dummy	BioSample: SAMN09463579; Sample name: PADE14_097; SRA: SRS3440536		SINGLE	163570	151719
PRJNA477007_Paralichthys-dentatus	SRR7402307	sample197	dummy	BioSample: SAMN09463576; Sample name: PADE14_093; SRA: SRS3440535		SINGLE	447112	439387
PRJNA477007_Paralichthys-dentatus	SRR7402308	sample198	dummy	BioSample: SAMN09463577; Sample name: PADE14_095; SRA: SRS3440534		SINGLE	204459	190513
PRJNA477007_Paralichthys-dentatus	SRR7402309	sample199	dummy	BioSample: SAMN09463574; Sample name: PADE14_091; SRA: SRS3440533		SINGLE	270070	265220
PRJNA477007_Paralichthys-dentatus	SRR7402310	sample200	dummy	BioSample: SAMN09463575; Sample name: PADE14_092; SRA: SRS3440532		SINGLE	508837	500261
PRJNA477007_Paralichthys-dentatus	SRR7402311	sample201	dummy	BioSample: SAMN09463541; Sample name: PADE14_042; SRA: SRS3440531		SINGLE	342828	336280
PRJNA477007_Paralichthys-dentatus	SRR7402312	sample202	dummy	BioSample: SAMN09463540; Sample name: PADE14_041; SRA: SRS3440530		SINGLE	372995	366551
PRJNA477007_Paralichthys-dentatus	SRR7402313	sample203	dummy	BioSample: SAMN09463481; Sample name: PADE14_249; SRA: SRS3440529		SINGLE	380608	373756
PRJNA477007_Paralichthys-dentatus	SRR7402314	sample204	dummy	BioSample: SAMN09463480; Sample name: PADE14_248; SRA: SRS3440528		SINGLE	411376	404007
PRJNA477007_Paralichthys-dentatus	SRR7402315	sample205	dummy	BioSample: SAMN09463422; Sample name: PADE14_176; SRA: SRS3440527		SINGLE	212293	208365
PRJNA477007_Paralichthys-dentatus	SRR7402316	sample206	dummy	BioSample: SAMN09463473; Sample name: PADE14_241; SRA: SRS3440526		SINGLE	978137	960583
PRJNA477007_Paralichthys-dentatus	SRR7402317	sample207	dummy	BioSample: SAMN09463472; Sample name: PADE14_240; SRA: SRS3440525		SINGLE	355936	349169
PRJNA477007_Paralichthys-dentatus	SRR7402318	sample208	dummy	BioSample: SAMN09463475; Sample name: PADE14_243; SRA: SRS3440524		SINGLE	228168	223945
PRJNA477007_Paralichthys-dentatus	SRR7402319	sample209	dummy	BioSample: SAMN09463474; Sample name: PADE14_242; SRA: SRS3440523		SINGLE	357181	350351
PRJNA477007_Paralichthys-dentatus	SRR7402320	sample210	dummy	BioSample: SAMN09463477; Sample name: PADE14_245; SRA: SRS3440521		SINGLE	697514	683915
PRJNA477007_Paralichthys-dentatus	SRR7402321	sample211	dummy	BioSample: SAMN09463476; Sample name: PADE14_244; SRA: SRS3440522		SINGLE	414774	407395
PRJNA477007_Paralichthys-dentatus	SRR7402322	sample212	dummy	BioSample: SAMN09463479; Sample name: PADE14_247; SRA: SRS3440519		SINGLE	301346	295333
PRJNA477007_Paralichthys-dentatus	SRR7402323	sample213	dummy	BioSample: SAMN09463478; Sample name: PADE14_246; SRA: SRS3440520		SINGLE	370477	363364
PRJNA477007_Paralichthys-dentatus	SRR7402324	sample214	dummy	BioSample: SAMN09463421; Sample name: PADE14_175; SRA: SRS3440518		SINGLE	342229	335493
