link	run_acc_sra	sampid_assigned_for_bioinf	pop	identifiers_biosamp	infraspecies_biosamp	read_type_sra	total_number_reads_sra	total_reads_written_to_final_fastq
PRJNA631144_Mallotus-villosus	SRR11730804	sample144	dummy	BioSample: SAMN14853162; Sample name: LAN_32.fq.gz; SRA: SRS6611630	ecotype: Beach	SINGLE	1034009	966125
PRJNA631144_Mallotus-villosus	SRR11730805	sample145	dummy	BioSample: SAMN14853161; Sample name: LAN_31.fq.gz; SRA: SRS6611629	ecotype: Beach	SINGLE	1011013	955644
PRJNA631144_Mallotus-villosus	SRR11730806	sample146	dummy	BioSample: SAMN14853160; Sample name: LAN_30.fq.gz; SRA: SRS6611628	ecotype: Beach	SINGLE	945768	884343
PRJNA631144_Mallotus-villosus	SRR11730807	sample147	dummy	BioSample: SAMN14853159; Sample name: LAN_2.fq.gz; SRA: SRS6611626	ecotype: Beach	SINGLE	1156407	1094626
PRJNA631144_Mallotus-villosus	SRR11730808	sample148	dummy	BioSample: SAMN14853158; Sample name: LAN_29.fq.gz; SRA: SRS6611625	ecotype: Beach	SINGLE	1025739	948458
PRJNA631144_Mallotus-villosus	SRR11730809	sample149	dummy	BioSample: SAMN14853157; Sample name: LAN_28.fq.gz; SRA: SRS6611627	ecotype: Beach	SINGLE	1009223	948267
PRJNA631144_Mallotus-villosus	SRR11730810	sample150	dummy	BioSample: SAMN14853156; Sample name: LAN_27.fq.gz; SRA: SRS6611623	ecotype: Beach	SINGLE	880870	823069
PRJNA631144_Mallotus-villosus	SRR11730811	sample151	dummy	BioSample: SAMN14853155; Sample name: LAN_26.fq.gz; SRA: SRS6611624	ecotype: Beach	SINGLE	903702	845668
PRJNA631144_Mallotus-villosus	SRR11730812	sample152	dummy	BioSample: SAMN14853154; Sample name: LAN_25.fq.gz; SRA: SRS6611622	ecotype: Beach	SINGLE	990413	923890
PRJNA631144_Mallotus-villosus	SRR11730813	sample153	dummy	BioSample: SAMN14853153; Sample name: LAN_24.fq.gz; SRA: SRS6611621	ecotype: Beach	SINGLE	1212301	1147761
PRJNA631144_Mallotus-villosus	SRR11730814	sample154	dummy	BioSample: SAMN14852811; Sample name: BEL-B_7.fq.gz; SRA: SRS6611620	ecotype: Beach	SINGLE	1404246	1326820
PRJNA631144_Mallotus-villosus	SRR11730815	sample155	dummy	BioSample: SAMN14853152; Sample name: LAN_23.fq.gz; SRA: SRS6611619	ecotype: Beach	SINGLE	905683	848753
PRJNA631144_Mallotus-villosus	SRR11730816	sample156	dummy	BioSample: SAMN14853151; Sample name: LAN_22.fq.gz; SRA: SRS6611618	ecotype: Beach	SINGLE	1111776	1044951
PRJNA631144_Mallotus-villosus	SRR11730817	sample157	dummy	BioSample: SAMN14853150; Sample name: LAN_21.fq.gz; SRA: SRS6611617	ecotype: Beach	SINGLE	1343966	1270105
PRJNA631144_Mallotus-villosus	SRR11730818	sample158	dummy	BioSample: SAMN14853149; Sample name: LAN_1.fq.gz; SRA: SRS6611616	ecotype: Beach	SINGLE	1052510	983009
PRJNA631144_Mallotus-villosus	SRR11730819	sample159	dummy	BioSample: SAMN14853148; Sample name: LAN_19.fq.gz; SRA: SRS6611615	ecotype: Beach	SINGLE	1168292	1085979
PRJNA631144_Mallotus-villosus	SRR11730820	sample160	dummy	BioSample: SAMN14853147; Sample name: LAN_18.fq.gz; SRA: SRS6611614	ecotype: Beach	SINGLE	1070261	1000848
PRJNA631144_Mallotus-villosus	SRR11730821	sample161	dummy	BioSample: SAMN14853146; Sample name: LAN_17.fq.gz; SRA: SRS6611613	ecotype: Beach	SINGLE	1078725	1016741
PRJNA631144_Mallotus-villosus	SRR11730822	sample162	dummy	BioSample: SAMN14853145; Sample name: LAN_16.fq.gz; SRA: SRS6611612	ecotype: Beach	SINGLE	941418	884497
PRJNA631144_Mallotus-villosus	SRR11730823	sample163	dummy	BioSample: SAMN14853144; Sample name: LAN_15.fq.gz; SRA: SRS6611611	ecotype: Beach	SINGLE	1166363	1106063
PRJNA631144_Mallotus-villosus	SRR11730824	sample164	dummy	BioSample: SAMN14853143; Sample name: LAN_14.fq.gz; SRA: SRS6611610	ecotype: Beach	SINGLE	1257496	1180815
PRJNA631144_Mallotus-villosus	SRR11730825	sample165	dummy	BioSample: SAMN14852810; Sample name: BEL-B_6.fq.gz; SRA: SRS6611609	ecotype: Beach	SINGLE	1244270	1168906
PRJNA631144_Mallotus-villosus	SRR11730826	sample166	dummy	BioSample: SAMN14853142; Sample name: LAN_13.fq.gz; SRA: SRS6611608	ecotype: Beach	SINGLE	1311066	1246030
PRJNA631144_Mallotus-villosus	SRR11730827	sample167	dummy	BioSample: SAMN14853141; Sample name: LAN_12.fq.gz; SRA: SRS6611607	ecotype: Beach	SINGLE	1131488	1062624
PRJNA631144_Mallotus-villosus	SRR11730828	sample168	dummy	BioSample: SAMN14853140; Sample name: LAN_11.fq.gz; SRA: SRS6611606	ecotype: Beach	SINGLE	1431782	1356880
PRJNA631144_Mallotus-villosus	SRR11730829	sample169	dummy	BioSample: SAMN14853139; Sample name: LAN_10.fq.gz; SRA: SRS6611605	ecotype: Beach	SINGLE	1155737	1092124
PRJNA631144_Mallotus-villosus	SRR11730830	sample170	dummy	BioSample: SAMN14853138; Sample name: GRG_9.fq.gz; SRA: SRS6611604	ecotype: Beach	SINGLE	1153698	1085768
PRJNA631144_Mallotus-villosus	SRR11730831	sample171	dummy	BioSample: SAMN14853137; Sample name: GRG_8.fq.gz; SRA: SRS6611603	ecotype: Beach	SINGLE	1552414	1468345
PRJNA631144_Mallotus-villosus	SRR11730832	sample172	dummy	BioSample: SAMN14853136; Sample name: GRG_7.fq.gz; SRA: SRS6611601	ecotype: Beach	SINGLE	1116900	1041996
PRJNA631144_Mallotus-villosus	SRR11730833	sample173	dummy	BioSample: SAMN14853135; Sample name: GRG_6.fq.gz; SRA: SRS6611600	ecotype: Beach	SINGLE	1320260	1239679
PRJNA631144_Mallotus-villosus	SRR11730834	sample174	dummy	BioSample: SAMN14853134; Sample name: GRG_5.fq.gz; SRA: SRS6612104	ecotype: Beach	SINGLE	1649353	1538032
PRJNA631144_Mallotus-villosus	SRR11730835	sample175	dummy	BioSample: SAMN14852864; Sample name: BEL-D_8.fq.gz; SRA: SRS6611602	ecotype: Demersal	SINGLE	1190993	1121606
PRJNA631144_Mallotus-villosus	SRR11730836	sample176	dummy	BioSample: SAMN14852863; Sample name: BEL-D_7.fq.gz; SRA: SRS6611598	ecotype: Demersal	SINGLE	1430579	1349198
PRJNA631144_Mallotus-villosus	SRR11730837	sample177	dummy	BioSample: SAMN14852782; Sample name: BEL-B_36.fq.gz; SRA: SRS6611597	ecotype: Beach	SINGLE	1201781	1099065
PRJNA631144_Mallotus-villosus	SRR11730838	sample178	dummy	BioSample: SAMN14852862; Sample name: BEL-D_6.fq.gz; SRA: SRS6611595	ecotype: Demersal	SINGLE	1264265	1189527
PRJNA631144_Mallotus-villosus	SRR11730839	sample179	dummy	BioSample: SAMN14852861; Sample name: BEL-D_5.fq.gz; SRA: SRS6611594	ecotype: Demersal	SINGLE	1225199	1147242
PRJNA631144_Mallotus-villosus	SRR11730840	sample180	dummy	BioSample: SAMN14853648; Sample name: NUN3_9.fq.gz; SRA: SRS6611596	ecotype: Beach	SINGLE	1126219	1063756
PRJNA631144_Mallotus-villosus	SRR11730841	sample181	dummy	BioSample: SAMN14853647; Sample name: NUN3_8.fq.gz; SRA: SRS6611593	ecotype: Beach	SINGLE	1818935	1729008
PRJNA631144_Mallotus-villosus	SRR11730842	sample182	dummy	BioSample: SAMN14853646; Sample name: NUN3_7.fq.gz; SRA: SRS6611592	ecotype: Beach	SINGLE	1101972	1046657
PRJNA631144_Mallotus-villosus	SRR11730843	sample183	dummy	BioSample: SAMN14853645; Sample name: NUN3_6.fq.gz; SRA: SRS6611590	ecotype: Beach	SINGLE	1432293	1347791
PRJNA631144_Mallotus-villosus	SRR11730844	sample184	dummy	BioSample: SAMN14853644; Sample name: NUN3_5.fq.gz; SRA: SRS6611589	ecotype: Beach	SINGLE	1072886	1020219
PRJNA631144_Mallotus-villosus	SRR11730845	sample185	dummy	BioSample: SAMN14853643; Sample name: NUN3_50.fq.gz; SRA: SRS6611588	ecotype: Beach	SINGLE	607148	564968
PRJNA631144_Mallotus-villosus	SRR11730846	sample186	dummy	BioSample: SAMN14852860; Sample name: BEL-D_9.fq.gz; SRA: SRS6611587	ecotype: Demersal	SINGLE	274337	258382
PRJNA631144_Mallotus-villosus	SRR11730847	sample187	dummy	BioSample: SAMN14853642; Sample name: NUN3_49.fq.gz; SRA: SRS6611591	ecotype: Beach	SINGLE	339890	318971
PRJNA631144_Mallotus-villosus	SRR11730848	sample188	dummy	BioSample: SAMN14853641; Sample name: NUN3_48.fq.gz; SRA: SRS6611586	ecotype: Beach	SINGLE	401391	377622
PRJNA631144_Mallotus-villosus	SRR11730849	sample189	dummy	BioSample: SAMN14853640; Sample name: NUN3_47.fq.gz; SRA: SRS6611585	ecotype: Beach	SINGLE	339771	317151
PRJNA631144_Mallotus-villosus	SRR11730850	sample190	dummy	BioSample: SAMN14853639; Sample name: NUN3_46.fq.gz; SRA: SRS6611583	ecotype: Beach	SINGLE	447186	421296
PRJNA631144_Mallotus-villosus	SRR11730851	sample191	dummy	BioSample: SAMN14853638; Sample name: NUN3_45.fq.gz; SRA: SRS6611582	ecotype: Beach	SINGLE	546533	511007
PRJNA631144_Mallotus-villosus	SRR11730852	sample192	dummy	BioSample: SAMN14853637; Sample name: NUN3_44.fq.gz; SRA: SRS6611584	ecotype: Beach	SINGLE	563590	531526
PRJNA631144_Mallotus-villosus	SRR11730853	sample193	dummy	BioSample: SAMN14853636; Sample name: NUN3_43.fq.gz; SRA: SRS6611581	ecotype: Beach	SINGLE	693432	650507
PRJNA631144_Mallotus-villosus	SRR11730854	sample194	dummy	BioSample: SAMN14853635; Sample name: NUN3_42.fq.gz; SRA: SRS6611580	ecotype: Beach	SINGLE	202231	186559
PRJNA631144_Mallotus-villosus	SRR11730855	sample195	dummy	BioSample: SAMN14853634; Sample name: NUN3_41.fq.gz; SRA: SRS6611578	ecotype: Beach	SINGLE	790869	738924
PRJNA631144_Mallotus-villosus	SRR11730856	sample196	dummy	BioSample: SAMN14853633; Sample name: NUN3_40.fq.gz; SRA: SRS6611579	ecotype: Beach	SINGLE	816529	762610
PRJNA631144_Mallotus-villosus	SRR11730857	sample197	dummy	BioSample: SAMN14852859; Sample name: BEL-D_42.fq.gz; SRA: SRS6611576	ecotype: Demersal	SINGLE	1149965	1067698
PRJNA631144_Mallotus-villosus	SRR11730858	sample198	dummy	BioSample: SAMN14853632; Sample name: NUN3_39.fq.gz; SRA: SRS6611575	ecotype: Beach	SINGLE	757370	705275
PRJNA631144_Mallotus-villosus	SRR11730859	sample199	dummy	BioSample: SAMN14853631; Sample name: NUN3_37.fq.gz; SRA: SRS6611577	ecotype: Beach	SINGLE	867040	815245
PRJNA631144_Mallotus-villosus	SRR11730860	sample200	dummy	BioSample: SAMN14853630; Sample name: NUN3_33.fq.gz; SRA: SRS6611574	ecotype: Beach	SINGLE	942323	885246
PRJNA631144_Mallotus-villosus	SRR11730861	sample201	dummy	BioSample: SAMN14853629; Sample name: NUN3_32.fq.gz; SRA: SRS6611573	ecotype: Beach	SINGLE	771764	724779
PRJNA631144_Mallotus-villosus	SRR11730862	sample202	dummy	BioSample: SAMN14853628; Sample name: NUN3_2.fq.gz; SRA: SRS6611571	ecotype: Beach	SINGLE	1389524	1302277
PRJNA631144_Mallotus-villosus	SRR11730863	sample203	dummy	BioSample: SAMN14853627; Sample name: NUN3_27.fq.gz; SRA: SRS6611572	ecotype: Beach	SINGLE	879502	806398
PRJNA631144_Mallotus-villosus	SRR11730864	sample204	dummy	BioSample: SAMN14853626; Sample name: NUN3_26.fq.gz; SRA: SRS6611570	ecotype: Beach	SINGLE	1034280	974012
PRJNA631144_Mallotus-villosus	SRR11730865	sample205	dummy	BioSample: SAMN14853625; Sample name: NUN3_24.fq.gz; SRA: SRS6611569	ecotype: Beach	SINGLE	862998	807490
PRJNA631144_Mallotus-villosus	SRR11730866	sample206	dummy	BioSample: SAMN14853624; Sample name: NUN3_23.fq.gz; SRA: SRS6611568	ecotype: Beach	SINGLE	1158883	1087301
PRJNA631144_Mallotus-villosus	SRR11730867	sample207	dummy	BioSample: SAMN14853623; Sample name: NUN3_22.fq.gz; SRA: SRS6611566	ecotype: Beach	SINGLE	1038311	982597
PRJNA631144_Mallotus-villosus	SRR11730868	sample208	dummy	BioSample: SAMN14852858; Sample name: BEL-D_41.fq.gz; SRA: SRS6611567	ecotype: Demersal	SINGLE	1252173	1159196
PRJNA631144_Mallotus-villosus	SRR11730869	sample209	dummy	BioSample: SAMN14853622; Sample name: NUN3_21.fq.gz; SRA: SRS6611565	ecotype: Beach	SINGLE	1151645	1075404
PRJNA631144_Mallotus-villosus	SRR11730870	sample210	dummy	BioSample: SAMN14853621; Sample name: NUN3_20.fq.gz; SRA: SRS6611564	ecotype: Beach	SINGLE	1852252	1730536
PRJNA631144_Mallotus-villosus	SRR11730871	sample211	dummy	BioSample: SAMN14853620; Sample name: NUN3_1.fq.gz; SRA: SRS6611562	ecotype: Beach	SINGLE	1409013	1337047
PRJNA631144_Mallotus-villosus	SRR11730872	sample212	dummy	BioSample: SAMN14853619; Sample name: NUN3_19.fq.gz; SRA: SRS6611561	ecotype: Beach	SINGLE	1217842	1152165
PRJNA631144_Mallotus-villosus	SRR11730873	sample213	dummy	BioSample: SAMN14853618; Sample name: NUN3_18.fq.gz; SRA: SRS6611563	ecotype: Beach	SINGLE	868589	823908
PRJNA631144_Mallotus-villosus	SRR11730874	sample214	dummy	BioSample: SAMN14853617; Sample name: NUN3_17.fq.gz; SRA: SRS6611560	ecotype: Beach	SINGLE	1064002	999667
PRJNA631144_Mallotus-villosus	SRR11730875	sample215	dummy	BioSample: SAMN14853616; Sample name: NUN3_16.fq.gz; SRA: SRS6611559	ecotype: Beach	SINGLE	1411002	1340643
PRJNA631144_Mallotus-villosus	SRR11730876	sample216	dummy	BioSample: SAMN14853615; Sample name: NUN3_15.fq.gz; SRA: SRS6611558	ecotype: Beach	SINGLE	1085058	1013583
PRJNA631144_Mallotus-villosus	SRR11730877	sample217	dummy	BioSample: SAMN14853614; Sample name: NUN3_14.fq.gz; SRA: SRS6611557	ecotype: Beach	SINGLE	1135876	1074742
PRJNA631144_Mallotus-villosus	SRR11730878	sample218	dummy	BioSample: SAMN14853613; Sample name: NUN3_13.fq.gz; SRA: SRS6611555	ecotype: Beach	SINGLE	1241866	1173817
PRJNA631144_Mallotus-villosus	SRR11730879	sample219	dummy	BioSample: SAMN14852857; Sample name: BEL-D_40.fq.gz; SRA: SRS6611554	ecotype: Demersal	SINGLE	1432045	1307850
PRJNA631144_Mallotus-villosus	SRR11730880	sample220	dummy	BioSample: SAMN14853612; Sample name: NUN3_10.fq.gz; SRA: SRS6611556	ecotype: Beach	SINGLE	1139694	1079081
PRJNA631144_Mallotus-villosus	SRR11730881	sample221	dummy	BioSample: SAMN14853611; Sample name: NUN2_9.fq.gz; SRA: SRS6611553	ecotype: Shallow_water	SINGLE	1389009	1315540
PRJNA631144_Mallotus-villosus	SRR11730882	sample222	dummy	BioSample: SAMN14853610; Sample name: NUN2_8.fq.gz; SRA: SRS6611552	ecotype: Shallow_water	SINGLE	1501968	1421141
