link	run_acc_sra	sampid_assigned_for_bioinf	pop	identifiers_biosamp	infraspecies_biosamp	read_type_sra	total_number_reads_sra	total_reads_written_to_final_fastq
PRJNA563695_Amphiprion-clarkii	SRR10118155	sample2180	dummy	BioSample: SAMN12747543; Sample name: APCL16_484_L5606; SRA: SRS5386071		SINGLE	189494	189494
PRJNA563695_Amphiprion-clarkii	SRR10118156	sample2181	dummy	BioSample: SAMN12747542; Sample name: APCL17_405_L5602; SRA: SRS5386070		SINGLE	197056	197056
PRJNA563695_Amphiprion-clarkii	SRR10118157	sample2182	dummy	BioSample: SAMN12747541; Sample name: APCL17_403_L5601; SRA: SRS5386069		SINGLE	270386	270386
PRJNA563695_Amphiprion-clarkii	SRR10118158	sample2183	dummy	BioSample: SAMN12747540; Sample name: APCL17_397_L5600; SRA: SRS5386068		SINGLE	619443	619443
PRJNA563695_Amphiprion-clarkii	SRR10118159	sample2184	dummy	BioSample: SAMN12746854; Sample name: APCL17_191_L4426; SRA: SRS5386067		SINGLE	195048	195048
PRJNA563695_Amphiprion-clarkii	SRR10118160	sample2185	dummy	BioSample: SAMN12747539; Sample name: APCL17_394_L5599; SRA: SRS5386066		SINGLE	388439	388439
PRJNA563695_Amphiprion-clarkii	SRR10118161	sample2186	dummy	BioSample: SAMN12747538; Sample name: APCL17_390_L5598; SRA: SRS5386065		SINGLE	418584	418584
PRJNA563695_Amphiprion-clarkii	SRR10118162	sample2187	dummy	BioSample: SAMN12747537; Sample name: APCL17_388_L5597; SRA: SRS5386064		SINGLE	409945	409945
PRJNA563695_Amphiprion-clarkii	SRR10118163	sample2188	dummy	BioSample: SAMN12747536; Sample name: APCL17_385_L5596; SRA: SRS5386063		SINGLE	686273	686273
PRJNA563695_Amphiprion-clarkii	SRR10118164	sample2189	dummy	BioSample: SAMN12747535; Sample name: APCL17_380_L5595; SRA: SRS5386062		SINGLE	431931	431931
PRJNA563695_Amphiprion-clarkii	SRR10118165	sample2190	dummy	BioSample: SAMN12747534; Sample name: APCL17_367_L5594; SRA: SRS5386061		SINGLE	386782	386782
PRJNA563695_Amphiprion-clarkii	SRR10118166	sample2191	dummy	BioSample: SAMN12747533; Sample name: APCL17_365_L5593; SRA: SRS5386060		SINGLE	367599	367599
PRJNA563695_Amphiprion-clarkii	SRR10118167	sample2192	dummy	BioSample: SAMN12747532; Sample name: APCL17_363_L5592; SRA: SRS5386059		SINGLE	537653	537653
