"link","run_acc_sra","lat","lon","coordinateUncertaintyInMeters","origin","species"
"PRJNA477007_Paralichthys-dentatus","SRR7402276",32.8151,-79.6734,NA,"ncbi","Paralichthys_dentatus"
"PRJNA477007_Paralichthys-dentatus","SRR7402277",32.3294,-80.3267,NA,"ncbi","Paralichthys_dentatus"
"PRJNA477007_Paralichthys-dentatus","SRR7402278",28.9569,-80.835,NA,"ncbi","Paralichthys_dentatus"
"PRJNA477007_Paralichthys-dentatus","SRR7402279",41.337,-67.7327,NA,"ncbi","Paralichthys_dentatus"
"PRJNA477007_Paralichthys-dentatus","SRR7402280",41.337,-67.7327,NA,"ncbi","Paralichthys_dentatus"
"PRJNA477007_Paralichthys-dentatus","SRR7402281",40.9735,-68.0578,NA,"ncbi","Paralichthys_dentatus"
"PRJNA477007_Paralichthys-dentatus","SRR7402282",41.337,-67.7327,NA,"ncbi","Paralichthys_dentatus"
"PRJNA477007_Paralichthys-dentatus","SRR7402283",33.4856,-79.0688,NA,"ncbi","Paralichthys_dentatus"
"PRJNA477007_Paralichthys-dentatus","SRR7402284",32.2786,-80.4531,NA,"ncbi","Paralichthys_dentatus"
"PRJNA477007_Paralichthys-dentatus","SRR7402285",41.5513,-66.8945,NA,"ncbi","Paralichthys_dentatus"
"PRJNA477007_Paralichthys-dentatus","SRR7402286",34.6892,-76.7953,NA,"ncbi","Paralichthys_dentatus"
"PRJNA477007_Paralichthys-dentatus","SRR7402287",40.5607,-72.9267,NA,"ncbi","Paralichthys_dentatus"
"PRJNA477007_Paralichthys-dentatus","SRR7402288",40.5607,-72.9267,NA,"ncbi","Paralichthys_dentatus"
"PRJNA477007_Paralichthys-dentatus","SRR7402289",40.5607,-72.9267,NA,"ncbi","Paralichthys_dentatus"
"PRJNA477007_Paralichthys-dentatus","SRR7402290",40.5607,-72.9267,NA,"ncbi","Paralichthys_dentatus"
"PRJNA477007_Paralichthys-dentatus","SRR7402291",40.5607,-72.9267,NA,"ncbi","Paralichthys_dentatus"
"PRJNA477007_Paralichthys-dentatus","SRR7402292",40.5607,-72.9267,NA,"ncbi","Paralichthys_dentatus"
"PRJNA477007_Paralichthys-dentatus","SRR7402293",40.6243,-72.788,NA,"ncbi","Paralichthys_dentatus"
"PRJNA477007_Paralichthys-dentatus","SRR7402294",40.6243,-72.788,NA,"ncbi","Paralichthys_dentatus"
"PRJNA477007_Paralichthys-dentatus","SRR7402295",40.6243,-72.788,NA,"ncbi","Paralichthys_dentatus"
"PRJNA477007_Paralichthys-dentatus","SRR7402296",40.5607,-72.9267,NA,"ncbi","Paralichthys_dentatus"
"PRJNA477007_Paralichthys-dentatus","SRR7402297",33.7128,-77.8958,NA,"ncbi","Paralichthys_dentatus"
"PRJNA477007_Paralichthys-dentatus","SRR7402298",33.7128,-77.8958,NA,"ncbi","Paralichthys_dentatus"
"PRJNA477007_Paralichthys-dentatus","SRR7402299",33.7128,-77.8958,NA,"ncbi","Paralichthys_dentatus"
"PRJNA477007_Paralichthys-dentatus","SRR7402300",33.7128,-77.8958,NA,"ncbi","Paralichthys_dentatus"
"PRJNA477007_Paralichthys-dentatus","SRR7402301",33.7907,-77.9249,NA,"ncbi","Paralichthys_dentatus"
"PRJNA477007_Paralichthys-dentatus","SRR7402302",33.7907,-77.9249,NA,"ncbi","Paralichthys_dentatus"
"PRJNA477007_Paralichthys-dentatus","SRR7402303",33.7907,-77.9249,NA,"ncbi","Paralichthys_dentatus"
"PRJNA477007_Paralichthys-dentatus","SRR7402304",33.8567,-77.9313,NA,"ncbi","Paralichthys_dentatus"
"PRJNA477007_Paralichthys-dentatus","SRR7402305",34.6722,-76.7445,NA,"ncbi","Paralichthys_dentatus"
"PRJNA477007_Paralichthys-dentatus","SRR7402306",34.6722,-76.7445,NA,"ncbi","Paralichthys_dentatus"
"PRJNA477007_Paralichthys-dentatus","SRR7402307",34.6722,-76.7445,NA,"ncbi","Paralichthys_dentatus"
"PRJNA477007_Paralichthys-dentatus","SRR7402308",34.6722,-76.7445,NA,"ncbi","Paralichthys_dentatus"
"PRJNA477007_Paralichthys-dentatus","SRR7402309",34.5564,-76.4392,NA,"ncbi","Paralichthys_dentatus"
"PRJNA477007_Paralichthys-dentatus","SRR7402310",34.6722,-76.7445,NA,"ncbi","Paralichthys_dentatus"
"PRJNA477007_Paralichthys-dentatus","SRR7402311",33.7128,-77.8958,NA,"ncbi","Paralichthys_dentatus"
"PRJNA477007_Paralichthys-dentatus","SRR7402312",33.7128,-77.8958,NA,"ncbi","Paralichthys_dentatus"
"PRJNA477007_Paralichthys-dentatus","SRR7402313",40.9735,-68.0578,NA,"ncbi","Paralichthys_dentatus"
"PRJNA477007_Paralichthys-dentatus","SRR7402314",40.8633,-68.7913,NA,"ncbi","Paralichthys_dentatus"
"PRJNA477007_Paralichthys-dentatus","SRR7402315",40.1125,-73.6667,NA,"ncbi","Paralichthys_dentatus"
"PRJNA477007_Paralichthys-dentatus","SRR7402316",40.575,-68.8032,NA,"ncbi","Paralichthys_dentatus"
"PRJNA477007_Paralichthys-dentatus","SRR7402317",40.575,-68.8032,NA,"ncbi","Paralichthys_dentatus"
"PRJNA477007_Paralichthys-dentatus","SRR7402318",40.8172,-69.0158,NA,"ncbi","Paralichthys_dentatus"
"PRJNA477007_Paralichthys-dentatus","SRR7402319",40.8172,-69.0158,NA,"ncbi","Paralichthys_dentatus"
"PRJNA477007_Paralichthys-dentatus","SRR7402320",40.8172,-69.0158,NA,"ncbi","Paralichthys_dentatus"
"PRJNA477007_Paralichthys-dentatus","SRR7402321",40.8172,-69.0158,NA,"ncbi","Paralichthys_dentatus"
"PRJNA477007_Paralichthys-dentatus","SRR7402322",40.8633,-68.7913,NA,"ncbi","Paralichthys_dentatus"
"PRJNA477007_Paralichthys-dentatus","SRR7402323",40.8633,-68.7913,NA,"ncbi","Paralichthys_dentatus"
"PRJNA477007_Paralichthys-dentatus","SRR7402324",40.1125,-73.6667,NA,"ncbi","Paralichthys_dentatus"
"PRJNA477007_Paralichthys-dentatus","SRR7402325",40.1025,-73.6277,NA,"ncbi","Paralichthys_dentatus"
"PRJNA477007_Paralichthys-dentatus","SRR7402326",40.2253,-73.0972,NA,"ncbi","Paralichthys_dentatus"
"PRJNA477007_Paralichthys-dentatus","SRR7402327",40.5607,-72.9267,NA,"ncbi","Paralichthys_dentatus"
"PRJNA477007_Paralichthys-dentatus","SRR7402328",40.2253,-73.0972,NA,"ncbi","Paralichthys_dentatus"
"PRJNA477007_Paralichthys-dentatus","SRR7402329",40.2253,-73.0972,NA,"ncbi","Paralichthys_dentatus"
"PRJNA477007_Paralichthys-dentatus","SRR7402330",40.2253,-73.0972,NA,"ncbi","Paralichthys_dentatus"
"PRJNA477007_Paralichthys-dentatus","SRR7402331",40.2253,-73.0972,NA,"ncbi","Paralichthys_dentatus"
"PRJNA477007_Paralichthys-dentatus","SRR7402332",40.1025,-73.6277,NA,"ncbi","Paralichthys_dentatus"
"PRJNA477007_Paralichthys-dentatus","SRR7402333",40.2253,-73.0972,NA,"ncbi","Paralichthys_dentatus"
"PRJNA477007_Paralichthys-dentatus","SRR7402334",39.6512,-73.0868,NA,"ncbi","Paralichthys_dentatus"
"PRJNA477007_Paralichthys-dentatus","SRR7402335",39.6512,-73.0868,NA,"ncbi","Paralichthys_dentatus"
"PRJNA477007_Paralichthys-dentatus","SRR7402336",39.8638,-73.0025,NA,"ncbi","Paralichthys_dentatus"
"PRJNA477007_Paralichthys-dentatus","SRR7402337",34.6722,-76.7445,NA,"ncbi","Paralichthys_dentatus"
"PRJNA477007_Paralichthys-dentatus","SRR7402338",34.6722,-76.7445,NA,"ncbi","Paralichthys_dentatus"
"PRJNA480308_Rhizophora-mangle","SRR7501518",25.13404,-80.94296,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501519",25.13407,-80.94293,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501520",25.84296,-81.38274,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501521",25.84294,-81.38276,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501522",25.84292,-81.38278,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501523",25.8429,-81.3828,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501524",25.1341,-80.9429,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501525",25.1242,-80.94241,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501526",25.84295,-81.38261,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501527",25.84298,-81.38272,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501529",18.08103,-63.01384,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501530",18.37989,-65.75627,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501531",18.37302,-65.71092,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501532",18.37996,-65.75641,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501533",18.37993,-65.75634,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501534",18.38004,-65.75655,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501535",18.38,-65.75648,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501536",18.08109,-63.01381,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501537",18.08106,-63.01371,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501538",24.55284,-81.76786,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501539",24.5528,-81.7677,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501540",24.55281,-81.76774,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501541",28.0743,-80.6052,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501542",25.13401,-80.94299,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501543",25.13398,-80.94302,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501544",24.55287,-81.76778,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501545",24.55283,-81.76789,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501546",28.07435,-80.60535,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501547",28.07431,-80.60523,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501548",21.11315,-86.76201,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501549",21.11329,-86.76104,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501550",20.94201,-90.35042,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501551",20.94199,-90.35033,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501552",17.85219,-76.97031,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501553",17.85196,-76.96956,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501554",17.85596,-77.03957,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501555",17.85636,-77.0412,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501556",8.21795,-82.20523,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501557",13.925,-83.483,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501558",10.13,-75.7,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501560",9.28319,-83.89861,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501561",9.28313,-83.89864,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501562",9.59382,-82.60155,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501563",9.59645,-82.60465,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501564",9.59192,-82.59811,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501565",9.59261,-82.59976,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501566",9.38779,-84.14694,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501567",9.5912,-82.59706,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501568",9.38889,-84.14657,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501569",9.38864,-84.14655,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501570",9.38808,-84.14673,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501571",9.38848,-84.14662,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501572",22.71408,-84.02549,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501573",22.69156,-84.00868,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501574",22.70701,-84.04115,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501575",22.71004,-84.03764,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501576",18.42,-70.7,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501578",17.01991,-61.85775,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501579",17.02031,-61.85711,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501580",18.24443,-62.98536,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501581",17.0192,-61.85811,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501582",18.24435,-62.98524,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501583",18.24439,-62.9853,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501584",18.24427,-62.98512,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501585",18.24431,-62.98518,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501586",17.02084,-61.85669,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501587",17.02072,-61.85657,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501588",17.86571,-88.06606,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501589",26.60353,-78.39998,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501590",26.60346,-78.40001,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501591",26.60362,-78.39989,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501592",26.60358,-78.39992,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501593",26.60354,-78.39995,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501594",23.08137,-75.02842,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501595",23.08126,-75.02851,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501596",17.86575,-88.06601,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501597",17.86569,-88.06614,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501598",17.86566,-88.06612,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501599",17.86569,-88.06598,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501600",-2.59,-42.7,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501601",-2.66,-42.68,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501602",19.29799,-81.29546,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501603",19.3546,-81.26778,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501604",19.35361,-81.26766,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501605",19.35299,-81.26746,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501606",19.35079,-81.26754,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501607",19.34865,-81.2692,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501608",28.2543,-82.75721,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501609",28.25506,-82.75689,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501610",28.25485,-82.75671,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501611",28.25492,-82.75677,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501612",28.07433,-80.60529,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501613",28.07432,-80.60526,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501614",28.25499,-82.75683,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501616",11.99232,-61.75705,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501617",12.01636,-61.73926,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501618",23.0817,-75.02815,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501619",23.08181,-75.02806,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501620",23.08148,-75.02833,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501621",23.08159,-75.02824,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501622",12.47195,-69.97556,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501623",12.47404,-69.97576,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501624",12.46445,-69.96982,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501625",12.47342,-69.97502,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501626",17.02147,-61.8557,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501627",12.46377,-69.9691,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501628",15.958,-85.908,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501629",15.957,-85.916,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501631",19.83,-73.37,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501632",12.21943,-61.61068,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501633",12.01467,-61.73884,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501634",12.22577,-61.60915,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501635",12.22594,-61.60947,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501636",17.85148,-76.96828,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501637",17.85181,-76.96898,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501638",10.5199,-67.54236,NA,"ncbi","Rhizophora_mangle"
"PRJNA480308_Rhizophora-mangle","SRR7501639",11.17,-60.83,NA,"ncbi","Rhizophora_mangle"
"PRJNA480409_Laguncularia-racemosa","SRR7504172",23.08126,-75.02851,NA,"ncbi","Laguncularia_racemosa"
"PRJNA480409_Laguncularia-racemosa","SRR7504173",23.08137,-75.02842,NA,"ncbi","Laguncularia_racemosa"
"PRJNA480409_Laguncularia-racemosa","SRR7504175",25.84292,-81.38278,NA,"ncbi","Laguncularia_racemosa"
"PRJNA480409_Laguncularia-racemosa","SRR7504176",23.08148,-75.02833,NA,"ncbi","Laguncularia_racemosa"
"PRJNA480409_Laguncularia-racemosa","SRR7504177",23.08159,-75.02824,NA,"ncbi","Laguncularia_racemosa"
"PRJNA480409_Laguncularia-racemosa","SRR7504178",23.0817,-75.02815,NA,"ncbi","Laguncularia_racemosa"
"PRJNA480409_Laguncularia-racemosa","SRR7504179",23.08181,-75.02806,NA,"ncbi","Laguncularia_racemosa"
"PRJNA480409_Laguncularia-racemosa","SRR7504180",9.59233,-82.59879,NA,"ncbi","Laguncularia_racemosa"
"PRJNA480409_Laguncularia-racemosa","SRR7504181",12.46447,-69.96937,NA,"ncbi","Laguncularia_racemosa"
"PRJNA480409_Laguncularia-racemosa","SRR7504182",9.59166,-82.59755,NA,"ncbi","Laguncularia_racemosa"
"PRJNA480409_Laguncularia-racemosa","SRR7504183",17.01915,-61.8581,NA,"ncbi","Laguncularia_racemosa"
"PRJNA480409_Laguncularia-racemosa","SRR7504184",17.02171,-61.85541,NA,"ncbi","Laguncularia_racemosa"
"PRJNA480409_Laguncularia-racemosa","SRR7504185",12.47355,-69.97508,NA,"ncbi","Laguncularia_racemosa"
"PRJNA480409_Laguncularia-racemosa","SRR7504186",16.53233,-88.36274,NA,"ncbi","Laguncularia_racemosa"
"PRJNA480409_Laguncularia-racemosa","SRR7504188",12.22602,-61.60907,NA,"ncbi","Laguncularia_racemosa"
"PRJNA480409_Laguncularia-racemosa","SRR7504189",17.88771,-77.07597,NA,"ncbi","Laguncularia_racemosa"
"PRJNA480409_Laguncularia-racemosa","SRR7504190",9.59273,-82.59991,NA,"ncbi","Laguncularia_racemosa"
"PRJNA480409_Laguncularia-racemosa","SRR7504191",26.60358,-78.39992,NA,"ncbi","Laguncularia_racemosa"
"PRJNA480409_Laguncularia-racemosa","SRR7504193",26.60362,-78.39989,NA,"ncbi","Laguncularia_racemosa"
"PRJNA480409_Laguncularia-racemosa","SRR7504194",26.60366,-78.39986,NA,"ncbi","Laguncularia_racemosa"
"PRJNA480409_Laguncularia-racemosa","SRR7504195",25.84298,-81.38272,NA,"ncbi","Laguncularia_racemosa"
"PRJNA480409_Laguncularia-racemosa","SRR7504197",25.13404,-80.94296,NA,"ncbi","Laguncularia_racemosa"
"PRJNA480409_Laguncularia-racemosa","SRR7504198",25.13401,-80.94299,NA,"ncbi","Laguncularia_racemosa"
"PRJNA480409_Laguncularia-racemosa","SRR7504199",25.13398,-80.94302,NA,"ncbi","Laguncularia_racemosa"
"PRJNA480409_Laguncularia-racemosa","SRR7504201",24.55283,-81.76782,NA,"ncbi","Laguncularia_racemosa"
"PRJNA480409_Laguncularia-racemosa","SRR7504202",24.55281,-81.76774,NA,"ncbi","Laguncularia_racemosa"
"PRJNA480409_Laguncularia-racemosa","SRR7504203",28.25485,-82.75671,NA,"ncbi","Laguncularia_racemosa"
"PRJNA480409_Laguncularia-racemosa","SRR7504204",28.2543,-82.75721,NA,"ncbi","Laguncularia_racemosa"
"PRJNA480409_Laguncularia-racemosa","SRR7504205",28.07434,-80.60532,NA,"ncbi","Laguncularia_racemosa"
"PRJNA480409_Laguncularia-racemosa","SRR7504206",28.07433,-80.60529,NA,"ncbi","Laguncularia_racemosa"
"PRJNA480409_Laguncularia-racemosa","SRR7504210",18.37293,-65.71092,NA,"ncbi","Laguncularia_racemosa"
"PRJNA480409_Laguncularia-racemosa","SRR7504211",26.60354,-78.39995,NA,"ncbi","Laguncularia_racemosa"
"PRJNA480409_Laguncularia-racemosa","SRR7504212",18.37287,-65.71095,NA,"ncbi","Laguncularia_racemosa"
"PRJNA480409_Laguncularia-racemosa","SRR7504213",18.37302,-65.71092,NA,"ncbi","Laguncularia_racemosa"
"PRJNA480409_Laguncularia-racemosa","SRR7504214",12.22576,-61.6091,NA,"ncbi","Laguncularia_racemosa"
"PRJNA480409_Laguncularia-racemosa","SRR7504215",18.37296,-65.71093,NA,"ncbi","Laguncularia_racemosa"
"PRJNA480409_Laguncularia-racemosa","SRR7504216",18.37299,-65.71092,NA,"ncbi","Laguncularia_racemosa"
"PRJNA480409_Laguncularia-racemosa","SRR7504217",9.59144,-82.5973,NA,"ncbi","Laguncularia_racemosa"
"PRJNA480409_Laguncularia-racemosa","SRR7504218",19.29301,-81.29816,NA,"ncbi","Laguncularia_racemosa"
"PRJNA480409_Laguncularia-racemosa","SRR7504219",19.29605,-81.29563,NA,"ncbi","Laguncularia_racemosa"
"PRJNA480409_Laguncularia-racemosa","SRR7504220",26.60358,-78.39992,NA,"ncbi","Laguncularia_racemosa"
"PRJNA480409_Laguncularia-racemosa","SRR7504221",26.60354,-78.39995,NA,"ncbi","Laguncularia_racemosa"
"PRJNA480409_Laguncularia-racemosa","SRR7504222",9.59037,-82.59674,NA,"ncbi","Laguncularia_racemosa"
"PRJNA493660_Pygoscelis-adeliae","SRR7911805",-67.56,62.93,NA,"ncbi","Pygoscelis_adeliae"
"PRJNA493660_Pygoscelis-adeliae","SRR7911806",-65.17,-64.14,NA,"ncbi","Pygoscelis_adeliae"
"PRJNA493660_Pygoscelis-adeliae","SRR7911809",-59.43,-27.08,NA,"ncbi","Pygoscelis_adeliae"
"PRJNA493660_Pygoscelis-adeliae","SRR7911810",-59.43,-27.08,NA,"ncbi","Pygoscelis_adeliae"
"PRJNA493660_Pygoscelis-adeliae","SRR7911811",-65.17,-64.14,NA,"ncbi","Pygoscelis_adeliae"
"PRJNA493660_Pygoscelis-adeliae","SRR7911830",-63.52,-56.9,NA,"ncbi","Pygoscelis_adeliae"
"PRJNA493660_Pygoscelis-adeliae","SRR7911831",-65.17,-64.14,NA,"ncbi","Pygoscelis_adeliae"
"PRJNA493660_Pygoscelis-adeliae","SRR7911840",-65.17,-64.14,NA,"ncbi","Pygoscelis_adeliae"
"PRJNA493660_Pygoscelis-adeliae","SRR7911841",-65.17,-64.14,NA,"ncbi","Pygoscelis_adeliae"
"PRJNA493660_Pygoscelis-adeliae","SRR7911842",-65.17,-64.14,NA,"ncbi","Pygoscelis_adeliae"
